prevalence_scenario,screeningStrategy,screen_count_requested,outcome,old_value,locked_run_value,source_file,absolute_difference,relative_difference,comparison_abs_tolerance,difference_class,pass_fail
base_default_LTBI,random,450,falsePositiveTestsPerTruePositiveTest,0.2758620689655172,0.2758620689655172,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,falsePositiveTreatedPerTruePositiveTreated,0.28,0.28,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,falsePositiveTreatedShareAmongCoursesStarted,0.21875,0.21875,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nActiveBy20y_AfterStrategy_median,33.0,33.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nCuredInfection_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nFalsePositiveTestsBCG_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nFalsePositiveTestsNoBCG_median,2.0,2.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nFalsePositiveTests_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nFalsePositiveTreated_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nIGRApos_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nPreventedActiveTB_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nScreenedBCG_median,306.0,306.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nScreened_high95,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nScreened_low95,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nScreened_median,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTestPositiveNonActive_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTestPositive_median,40.0,40.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTotalCoursesCompleted_median,25.0,25.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTotalCoursesStarted_median,32.0,32.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTruePositiveTests_median,29.0,29.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,nTruePositiveTreated_median,25.0,25.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,relativeReduction20y_median,0.1052631578947368,0.1052631578947368,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,450,screenCoverage,0.3,0.3,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,NNS_prevent_one_active_TB,125.0,125.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,NNT_completed_prevent_one_active_TB,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,NNT_started_prevent_one_active_TB,8.75,8.75,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,PPV_trueAmongTestPositive,0.7804878048780488,0.7804878048780488,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,falsePositiveShareAmongTestPositive,0.2195121951219512,0.2195121951219512,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,falsePositiveTestsPerTruePositiveTest,0.28125,0.28125,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,falsePositiveTreatedPerTruePositiveTreated,0.2962962962962963,0.2962962962962963,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,falsePositiveTreatedShareAmongCoursesStarted,0.2285714285714285,0.2285714285714285,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nActiveBy20y_AfterStrategy_median,33.0,33.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nCuredInfection_median,18.0,18.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nFalsePositiveTestsBCG_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nFalsePositiveTestsNoBCG_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nFalsePositiveTests_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nFalsePositiveTreated_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nIGRApos_median,41.0,41.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nPreventedActiveTB_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nScreenedBCG_median,340.0,340.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nScreened_high95,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nScreened_low95,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nScreened_median,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTestPositiveNonActive_median,41.0,41.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTestPositive_median,45.0,45.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTotalCoursesCompleted_median,28.0,28.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTotalCoursesStarted_median,35.0,35.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTruePositiveTests_median,32.0,32.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,nTruePositiveTreated_median,27.0,27.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,relativeReduction20y_median,0.1142857142857142,0.1142857142857142,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,500,screenCoverage,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,NNS_prevent_one_active_TB,120.0,120.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,NNT_completed_prevent_one_active_TB,6.8,6.8,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,NNT_started_prevent_one_active_TB,8.4,8.4,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,PPV_trueAmongTestPositive,0.78,0.78,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,falsePositiveShareAmongTestPositive,0.22,0.22,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,falsePositiveTestsPerTruePositiveTest,0.282051282051282,0.282051282051282,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,falsePositiveTreatedPerTruePositiveTreated,0.2727272727272727,0.2727272727272727,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,falsePositiveTreatedShareAmongCoursesStarted,0.2142857142857142,0.2142857142857142,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nActiveBy20y_AfterStrategy_median,32.0,32.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nCuredInfection_median,22.0,22.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nFalsePositiveTestsBCG_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nFalsePositiveTestsNoBCG_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nFalsePositiveTests_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nFalsePositiveTreated_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nIGRApos_median,50.0,50.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nPreventedActiveTB_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nScreenedBCG_median,407.0,407.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nScreened_high95,600.0,600.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nScreened_low95,600.0,600.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nScreened_median,600.0,600.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTestPositiveNonActive_median,50.0,50.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTestPositive_median,54.0,54.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTotalCoursesCompleted_median,34.0,34.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTotalCoursesStarted_median,42.0,42.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTruePositiveTests_median,39.0,39.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,nTruePositiveTreated_median,33.0,33.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,relativeReduction20y_median,0.1363636363636363,0.1363636363636363,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,600,screenCoverage,0.4,0.4,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,NNS_prevent_one_active_TB,116.66666666666669,116.66666666666669,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,NNT_completed_prevent_one_active_TB,6.5,6.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,NNT_started_prevent_one_active_TB,8.166666666666666,8.166666666666666,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,PPV_trueAmongTestPositive,0.7758620689655172,0.7758620689655172,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,falsePositiveShareAmongTestPositive,0.2241379310344827,0.2241379310344827,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,falsePositiveTestsPerTruePositiveTest,0.2888888888888888,0.2888888888888888,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,falsePositiveTreatedPerTruePositiveTreated,0.2894736842105263,0.2894736842105263,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,falsePositiveTreatedShareAmongCoursesStarted,0.2244897959183673,0.2244897959183673,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nActiveBy20y_AfterStrategy_median,31.0,31.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nCuredInfection_median,25.0,25.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nFalsePositiveTestsBCG_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nFalsePositiveTestsNoBCG_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nFalsePositiveTests_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nFalsePositiveTreated_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nIGRApos_median,58.0,58.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nPreventedActiveTB_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nScreenedBCG_median,475.0,475.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nScreened_high95,700.0,700.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nScreened_low95,700.0,700.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nScreened_median,700.0,700.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTestPositiveNonActive_median,58.0,58.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTestPositive_median,63.0,63.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTotalCoursesCompleted_median,39.0,39.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTotalCoursesStarted_median,49.0,49.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTruePositiveTests_median,45.0,45.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,nTruePositiveTreated_median,38.0,38.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,relativeReduction20y_median,0.1627906976744186,0.1627906976744186,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,700,screenCoverage,0.4666666666666667,0.4666666666666667,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,NNS_prevent_one_active_TB,114.28571428571428,114.28571428571428,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,NNT_completed_prevent_one_active_TB,6.428571428571429,6.428571428571429,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,NNT_started_prevent_one_active_TB,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,PPV_trueAmongTestPositive,0.7727272727272727,0.7727272727272727,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,falsePositiveShareAmongTestPositive,0.2272727272727272,0.2272727272727272,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,falsePositiveTestsPerTruePositiveTest,0.2941176470588235,0.2941176470588235,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,falsePositiveTreatedPerTruePositiveTreated,0.2727272727272727,0.2727272727272727,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,falsePositiveTreatedShareAmongCoursesStarted,0.2142857142857142,0.2142857142857142,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nActiveBy20y_AfterStrategy_median,30.0,30.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nCuredInfection_median,29.0,29.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nFalsePositiveTestsBCG_median,10.0,10.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nFalsePositiveTestsNoBCG_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nFalsePositiveTests_median,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nFalsePositiveTreated_median,12.0,12.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nIGRApos_median,66.0,66.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nPreventedActiveTB_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nScreenedBCG_median,543.0,543.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nScreened_high95,800.0,800.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nScreened_low95,800.0,800.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nScreened_median,800.0,800.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTestPositiveNonActive_median,66.0,66.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTestPositive_median,72.0,72.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTotalCoursesCompleted_median,45.0,45.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTotalCoursesStarted_median,56.0,56.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTruePositiveTests_median,51.0,51.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,nTruePositiveTreated_median,44.0,44.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,relativeReduction20y_median,0.1851851851851851,0.1851851851851851,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,800,screenCoverage,0.5333333333333333,0.5333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,NNS_prevent_one_active_TB,112.5,112.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,NNT_completed_prevent_one_active_TB,6.25,6.25,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,NNT_started_prevent_one_active_TB,7.875,7.875,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,PPV_trueAmongTestPositive,0.7837837837837838,0.7837837837837838,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,falsePositiveShareAmongTestPositive,0.2162162162162162,0.2162162162162162,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,falsePositiveTestsPerTruePositiveTest,0.2758620689655172,0.2758620689655172,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,falsePositiveTreatedPerTruePositiveTreated,0.2857142857142857,0.2857142857142857,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,falsePositiveTreatedShareAmongCoursesStarted,0.2222222222222222,0.2222222222222222,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nActiveBy20y_AfterStrategy_median,29.0,29.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nCuredInfection_median,33.0,33.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nFalsePositiveTestsBCG_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nFalsePositiveTestsNoBCG_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nFalsePositiveTests_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nFalsePositiveTreated_median,14.0,14.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nIGRApos_median,74.0,74.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nPreventedActiveTB_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nScreenedBCG_median,611.0,611.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nScreened_high95,900.0,900.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nScreened_low95,900.0,900.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nScreened_median,900.0,900.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTestPositiveNonActive_median,74.0,74.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTestPositive_median,81.0,81.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTotalCoursesCompleted_median,50.0,50.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTotalCoursesStarted_median,63.0,63.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTruePositiveTests_median,58.0,58.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,nTruePositiveTreated_median,49.0,49.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,relativeReduction20y_median,0.2093023255813953,0.2093023255813953,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,900,screenCoverage,0.6,0.6,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,NNS_prevent_one_active_TB,111.11111111111111,111.11111111111111,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,NNT_completed_prevent_one_active_TB,6.222222222222222,6.222222222222222,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,NNT_started_prevent_one_active_TB,7.777777777777778,7.777777777777778,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,PPV_trueAmongTestPositive,0.7831325301204819,0.7831325301204819,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,falsePositiveShareAmongTestPositive,0.216867469879518,0.216867469879518,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,falsePositiveTestsPerTruePositiveTest,0.2769230769230769,0.2769230769230769,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,falsePositiveTreatedPerTruePositiveTreated,0.2727272727272727,0.2727272727272727,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,falsePositiveTreatedShareAmongCoursesStarted,0.2142857142857142,0.2142857142857142,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nActiveBy20y_AfterStrategy_median,28.0,28.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nActiveBy20y_DoNothing_median,37.0,37.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nCuredInfection_median,36.0,36.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nFalsePositiveTestsBCG_median,12.0,12.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nFalsePositiveTestsNoBCG_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nFalsePositiveTests_median,18.0,18.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nFalsePositiveTreated_median,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nIGRApos_median,83.0,83.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nPreventedActiveTB_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nScreenedBCG_median,680.0,680.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nScreened_high95,1000.0,1000.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
base_default_LTBI,random,1000,nScreened_low95,1000.0,1000.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
